0,1,2
38.512554,17.838106,normal
-5.9544964,11.377108,normal
-39.444138,-30.463556,normal
85.148605,34.332455,normal
40.323742,-48.180367,normal
-19.9921,32.67944,normal
3.7497773,-77.76528,normal
-96.66168,53.475933,normal
-8.819149,-24.967037,normal
-11.239759,65.20943,normal
-116.56651,56.91558,normal
-101.7447,65.37558,normal
39.587414,-47.97598,normal
-53.658115,-25.820215,normal
-7.384491,-63.797997,normal
-36.40965,29.621405,normal
41.525482,-10.159259,normal
-3.8247025,-31.585962,normal
-7.7860265,94.57759,normal
-18.462626,-28.36256,normal
-73.5719,-51.229004,normal
84.68893,36.714752,normal
15.313177,-34.63299,normal
19.964746,-8.263928,normal
-31.68638,7.3947697,normal
11.351327,42.715374,normal
22.231794,61.45673,normal
-46.206192,76.170494,normal
9.506712,67.67963,normal
-52.142437,-25.983244,normal
-1.6516623,39.078587,normal
-88.36794,-55.21034,normal
-32.708076,-29.648531,normal
45.181545,-34.195072,normal
-2.7770357,-0.74689937,normal
43.119576,19.581934,normal
-88.36794,-55.21034,normal
29.135717,-31.544714,normal
-2.8426063,3.0503023,normal
-9.27468,6.1018114,normal
52.57079,-31.734455,normal
-16.978327,57.404575,normal
105.465805,5.664675,normal
25.029774,-74.74692,normal
9.323896,29.3006,normal
44.269592,-53.98344,normal
22.510008,31.917238,normal
-0.91706294,29.308819,normal
36.68721,-19.243034,normal
-50.800117,-63.80232,normal
3.490981,-39.427658,normal
12.072058,68.3902,normal
33.770103,-68.31778,normal
49.60347,-25.134113,normal
66.26279,40.46111,normal
13.255236,64.95219,normal
82.62742,-24.106544,normal
21.253197,2.329789,normal
32.046104,-83.27688,normal
19.53244,71.802444,normal
-49.165257,65.16246,normal
-100.92182,59.746048,normal
-36.313908,89.91723,normal
24.685564,-23.795559,normal
64.72994,-62.24929,normal
96.62821,0.19832027,normal
76.200584,49.123177,normal
-41.516315,-25.546862,normal
65.97512,57.72817,normal
-64.84488,-55.789745,normal
46.91186,3.3812504,normal
-32.432384,-24.404165,normal
-73.5719,-51.229004,normal
0.8625856,20.714384,normal
17.62604,69.74656,normal
8.10078,65.60498,normal
82.54426,39.349304,normal
26.454185,-10.19566,normal
26.24902,69.00129,normal
33.548977,-74.04802,normal
-63.0264,10.028076,normal
13.889863,32.08264,normal
42.151173,15.235815,normal
29.941038,-86.04185,normal
2.1912293,93.26706,normal
0.52215546,-104.79941,normal
7.146393,-86.242294,normal
-68.998245,-28.400885,normal
-70.40611,23.765532,normal
-2.8061345,29.73422,normal
-7.5867004,-67.585846,normal
-41.02592,-34.650227,normal
13.024119,-87.89425,normal
-62.52739,9.281027,normal
-52.57098,50.553802,normal
44.937798,-56.322655,normal
96.18024,-23.947872,normal
66.3219,-66.982925,normal
42.308784,12.928456,normal
-84.7971,-15.777955,normal
22.707294,12.204234,normal
-39.507183,-35.82036,normal
-67.71683,-28.78927,normal
-39.135082,-84.391594,normal
1.6074214,-9.768055,normal
-1.2722031,96.888596,normal
13.35182,47.478725,normal
11.759314,30.956236,normal
-84.7971,-15.777955,normal
13.351825,47.478733,normal
11.935633,13.415012,normal
-38.83304,68.73223,normal
-20.167717,5.5197124,normal
-16.35624,-102.27332,normal
-19.84517,-100.34677,normal
-8.841539,-25.039993,normal
-34.127964,-10.234165,normal
-33.301994,-23.486334,normal
14.7699375,64.719666,normal
-31.452501,78.841934,normal
-19.99263,32.678635,normal
10.174231,40.319885,normal
-3.3573794,66.42503,normal
-20.08169,26.402044,normal
-44.447495,-57.87713,normal
-14.264514,-21.021929,normal
-9.338518,-20.448847,normal
-58.329346,67.63336,normal
65.0304,-61.446175,normal
-69.583405,24.538662,normal
-12.184555,-68.65281,normal
19.907566,3.9913614,normal
18.04227,-117.411995,normal
-14.006841,106.37596,normal
36.869484,-4.7097793,normal
110.31652,23.788372,normal
-67.100555,-27.585218,normal
-1.4638871,32.902813,normal
81.418045,40.217163,normal
-103.162865,23.730404,normal
-96.28145,1.2721719,normal
16.052145,-72.92108,normal
57.226505,-88.66281,normal
-11.202584,-44.823708,normal
14.315929,-40.306683,normal
16.74332,-96.012596,normal
36.854748,46.92611,normal
4.780722,6.528495,normal
-58.431316,-8.216095,normal
90.30658,-61.9444,normal
-105.51718,-36.42037,normal
12.103437,43.728397,normal
-62.530296,10.604892,normal
23.119186,49.688606,normal
90.58935,-1.8103025,normal
22.071562,1.3971336,normal
105.27007,6.9608045,normal
21.775442,2.4557662,normal
45.924747,-58.02902,normal
31.00185,-85.05386,normal
-77.52608,34.366882,normal
-21.414461,2.8663352,normal
-7.9984035,-24.187603,normal
-23.904455,71.72101,normal
16.726423,-55.010334,normal
-19.626907,103.302956,normal
-13.24251,-29.514215,normal
40.411713,52.188126,normal
25.5046,68.85173,normal
16.71496,48.036808,normal
30.21824,16.274529,normal
-33.0905,45.971607,normal
-40.176807,29.592947,normal
-99.43242,-16.743107,normal
22.28271,32.40265,normal
-57.24649,33.81984,normal
-35.64574,-70.92823,normal
93.405754,-4.4451394,normal
-18.454779,88.23918,normal
86.845505,-47.777924,normal
27.685709,-25.233753,normal
-7.9456615,105.39766,normal
-61.61292,55.426853,normal
24.125912,67.772484,normal
16.620382,44.600445,normal
-0.25315037,-48.26297,normal
79.564064,-58.71468,normal
-0.10791339,-46.771393,normal
-22.877172,-17.668884,normal
57.434414,-19.146542,normal
-10.52242,4.0569477,normal
-67.71683,-28.78927,normal
-15.765891,-15.514022,normal
-3.5495124,-105.53785,normal
-33.597084,-55.682476,normal
21.509125,-93.19788,normal
-9.551096,-44.542023,normal
10.320623,11.4893875,normal
87.01706,-47.406723,normal
-14.058471,106.46904,normal
-24.303041,-28.537304,normal
-85.65819,26.04007,normal
-32.105,-55.20303,normal
26.092318,71.83288,normal
82.22824,31.93906,normal
20.322275,-32.939735,normal
39.851406,17.995316,normal
-54.774017,-2.628872,normal
-52.86393,49.749146,normal
3.2045047,-75.42377,normal
85.49509,34.491165,normal
-9.650598,-24.4683,normal
-10.70652,63.128647,normal
-32.698483,-11.0138855,normal
-9.780181,56.238407,normal
-1.4948945,-23.967464,normal
10.475117,-64.03709,normal
19.685976,-53.380512,normal
-2.8392038,32.58829,normal
-24.41693,69.882385,normal
-116.46664,8.26609,normal
-1.0119265,0.36106342,normal
9.900293,-19.677437,normal
-107.3243,-49.998028,normal
-109.693726,-20.148558,normal
-1.6237905,3.259739,normal
4.8669405,91.89611,normal
14.580981,68.5022,normal
-3.3987322,2.5677547,normal
-78.505486,0.4162625,normal
-0.7241976,60.77122,normal
-1.4949876,-23.967445,normal
-11.764235,-87.00462,normal
84.27851,36.862774,normal
-28.137918,4.79522,normal
17.421532,66.84066,normal
33.012672,21.793804,normal
21.839876,65.02821,normal
39.094685,38.43073,normal
-51.825966,14.213722,normal
-25.328247,87.813446,normal
-21.589308,21.122015,normal
93.167656,-4.393853,normal
43.77885,41.173363,normal
-57.956207,33.763916,normal
-9.780178,56.238407,normal
14.331992,55.5366,normal
80.28049,-30.485216,normal
12.08241,62.30969,normal
65.3578,54.794327,normal
53.742104,-7.29187,normal
60.488323,-67.560196,normal
-6.8169146,-53.018696,normal
24.74931,13.4371195,normal
-116.759224,26.567307,normal
-11.531303,-27.477365,normal
1.7268063,-9.622475,normal
-0.10044187,-47.644024,normal
44.25807,47.409668,normal
1.8815694,-9.43092,normal
-85.12102,26.540207,normal
64.04979,46.827923,normal
-58.011883,24.267359,normal
5.0622964,16.12211,normal
26.4499,-35.29952,normal
-9.248536,-31.736631,normal
93.36625,-37.985004,normal
71.63307,63.635067,normal
-48.552204,83.95788,normal
2.4443488,28.608149,normal
-79.45917,1.5453703,normal
-66.45769,-28.506716,normal
13.2480755,59.755005,normal
30.614632,15.418,normal
-38.06272,50.480087,normal
-68.26696,-61.261005,normal
-8.176969,8.317582,normal
3.2892709,-20.291265,normal
53.32421,-30.086374,normal
-6.5986385,54.425266,normal
20.540314,41.077007,normal
-108.78869,-10.639333,normal
-84.96299,10.617295,normal
-99.01363,42.139446,normal
66.3114,-66.9238,normal
-93.59501,17.08261,normal
-19.893633,27.635157,normal
-3.9767075,70.36909,normal
-43.792908,73.05717,normal
-38.934925,12.775386,normal
-35.410286,90.081604,normal
-25.026138,-30.836845,normal
0.79057056,61.571175,normal
-27.577465,-29.469034,normal
-16.888092,10.94898,normal
-36.39648,-29.154001,normal
11.005845,58.534126,normal
3.8936832,19.540018,normal
27.980156,-31.638325,normal
-25.168524,-10.111483,normal
31.371748,14.024602,normal
14.563516,63.985394,normal
32.880066,-80.59285,normal
31.231058,-84.6321,normal
-7.9427757,105.4046,normal
24.548052,58.72285,normal
-29.134047,9.330388,normal
-52.844604,50.650337,normal
29.806248,-69.83352,normal
46.258488,-30.681173,normal
-53.658115,-25.820215,normal
-41.534374,-25.665956,normal
77.62205,47.32946,normal
6.123774,50.601337,normal
-86.38897,-15.67423,normal
33.899303,17.128859,normal
6.1061473,27.362404,normal
43.440228,12.345428,normal
-58.401756,68.377235,normal
-74.463196,46.498528,normal
17.060135,-9.842378,normal
-20.00855,-36.240547,normal
-84.08888,14.251735,normal
-86.38897,-15.67423,normal
2.656715,-41.58607,normal
-13.782529,-28.530226,normal
34.74767,-70.04354,normal
-8.11278,18.80478,normal
0.041655164,68.92267,normal
-59.65214,56.13214,normal
29.769619,-24.309887,normal
-6.030438,5.9109545,normal
-35.776154,-24.388073,normal
-48.414234,-0.05600307,normal
-31.613182,79.314415,normal
10.50017,8.924814,normal
-49.297974,-60.829166,normal
-38.938942,-26.336245,normal
-9.319761,66.152214,normal
10.088484,-19.658695,normal
-86.38897,-15.67423,normal
-103.162865,23.730404,normal
49.64004,1.8753835,normal
-19.89034,56.409058,normal
1.6074202,-9.768054,normal
-86.38897,-15.67423,normal
-46.354324,31.68494,normal
-9.976152,-2.4537299,normal
11.322724,10.984412,normal
46.603615,33.286404,normal
103.29925,9.705776,normal
53.6325,28.17446,normal
-84.7971,-15.777955,normal
-37.81594,-10.68305,normal
14.905882,-56.0618,normal
-64.771065,9.16741,normal
-89.583885,46.94574,normal
-11.43249,-20.115767,normal
-25.094412,-10.082487,normal
51.966133,-1.56224,normal
-20.861542,57.11274,normal
-11.821825,-16.563274,normal
42.606018,43.75521,normal
3.0605655,15.728446,normal
-72.934814,49.29606,normal
-26.359116,-90.58325,normal
87.87311,-47.872925,normal
40.776382,17.59261,normal
-35.53113,-13.694962,normal
-50.452156,13.709848,normal
16.05968,42.701756,normal
15.335999,-34.368126,normal
26.092314,71.83288,normal
18.03792,-71.96695,normal
7.5884337,52.1275,normal
57.226505,-88.66281,normal
-35.410286,90.081604,normal
-66.40191,-27.391735,normal
91.36313,-2.3408053,normal
5.915272,-85.58418,normal
-22.545015,36.20903,normal
-96.04791,-0.07298955,normal
-85.03523,26.764614,normal
17.891861,54.543224,normal
-36.40965,29.621405,normal
51.778687,-25.3084,normal
-125.07043,7.628697,normal
28.945826,-30.759775,normal
8.658059,37.965046,normal
-25.831863,63.813522,normal
37.97556,4.9865065,normal
86.72476,-47.777557,normal
-13.542125,11.243444,normal
-25.54299,73.57751,normal
18.801811,-58.548115,normal
21.213123,64.8018,normal
24.161884,26.012785,normal
34.879406,-71.61887,normal
35.075993,62.03554,normal
70.59643,62.935955,normal
24.821081,46.268364,normal
71.520676,35.742653,normal
-51.825966,14.213722,normal
-17.999693,-101.426285,normal
-7.9454727,105.39723,normal
17.451427,54.603054,normal
-5.191132,0.744445,normal
13.319376,22.246977,normal
-9.022458,13.8071375,normal
-1.4946028,-23.967335,normal
-125.07043,7.628697,normal
-68.74485,-29.382421,normal
8.979603,-101.050285,normal
-12.866619,10.945037,normal
0.35714653,-45.693787,normal
-45.055984,41.26737,normal
20.40677,89.605736,normal
67.383156,53.28077,normal
45.384342,-32.352444,normal
38.883564,-47.0422,normal
44.8543,47.289177,normal
-71.14011,-16.834488,normal
22.033957,53.010784,normal
27.448566,-73.1136,normal
33.76408,-74.71621,normal
-4.3461595,-105.554955,normal
-42.729805,22.378286,normal
-60.340363,-52.519978,normal
-0.37648955,-11.820616,normal
-10.155247,-2.5154886,normal
78.68924,-29.189487,normal
46.11918,46.864994,normal
-20.08169,26.402044,normal
-48.34741,-72.14753,normal
0.48048905,39.9096,normal
-15.54346,55.35583,normal
96.46868,-23.730375,normal
5.928276,88.19316,normal
-59.52815,67.89419,normal
57.226505,-88.66281,normal
3.72636,92.36704,normal
-35.996483,-69.83183,normal
-25.25469,-16.553028,normal
17.948643,61.881218,normal
-78.505486,0.4162625,normal
98.47363,-18.261856,normal
6.08076,13.067008,normal
-0.55260706,-53.459347,normal
-20.379421,25.053602,normal
26.228182,58.36023,normal
-14.029741,-58.622467,normal
24.728651,-10.125553,normal
-14.40753,-15.209741,normal
37.181507,-20.80886,normal
1.6488913,2.3125436,normal
34.88058,17.272371,normal
-24.658697,-33.37482,normal
9.302939,29.19461,normal
10.172495,51.809326,normal
-31.885277,-42.158085,normal
3.3572934,36.532707,normal
26.386211,26.744839,normal
57.226505,-88.66281,normal
4.6465797,12.688047,normal
57.226505,-88.66281,normal
-26.597048,58.327137,normal
28.971537,-85.26936,normal
-21.265892,87.11899,normal
66.28095,-66.80389,normal
64.590294,48.300713,normal
3.8009229,35.762455,normal
-50.055733,-71.91018,normal
64.97727,-61.635406,normal
-96.15091,-29.547184,normal
27.040598,62.44918,normal
90.30814,-61.381783,normal
6.9399242,59.073982,normal
41.22486,-9.725646,normal
109.44806,25.124788,normal
12.192834,13.314204,normal
-28.387564,-8.8518915,normal
-28.674273,-54.121662,normal
-53.23426,-24.334955,normal
23.206861,27.703024,normal
-2.7673545,35.72961,normal
-3.4128554,3.094223,normal
-8.154522,-31.578146,normal
16.042618,-96.43539,normal
11.200693,15.84489,normal
-11.307404,81.16481,normal
54.98103,27.472116,normal
20.70751,-93.73495,normal
-25.431799,5.3084784,normal
0.18277599,29.673307,normal
-15.977864,72.30723,normal
-7.297432,-24.352625,normal
-81.28591,-45.461926,normal
-15.520872,-61.7198,normal
-33.560818,9.77012,normal
-51.825966,14.213722,normal
-77.516,34.441383,normal
-38.77099,-70.27785,normal
-86.1842,25.961931,normal
97.67436,-4.101528,normal
-33.86617,31.79879,normal
18.407196,-29.602139,normal
-55.210613,-5.0390873,normal
-41.25903,56.53451,normal
-15.675786,-57.113373,normal
-19.079782,3.0760899,normal
-27.154686,-95.455574,normal
-80.26176,0.6292491,normal
-29.239729,65.7992,normal
1.2786624,-10.11275,normal
-50.452156,13.709848,normal
96.801865,-18.329538,normal
19.69555,-26.850443,normal
17.381207,-28.80521,normal
54.622513,-34.775387,normal
-47.436165,-76.50731,normal
-16.815437,-19.572508,normal
-3.621126,-31.97237,normal
-20.992155,34.468887,normal
81.97857,-24.032017,normal
18.343699,-35.522373,normal
-19.19741,13.469698,normal
18.587152,-51.64132,normal
-65.286255,10.443743,normal
67.683624,53.455963,normal
65.16189,54.744675,normal
-4.4301953,61.005135,normal
-11.4298115,-0.07309492,normal
-2.8825562,35.27044,normal
27.167942,-10.561626,normal
-42.22236,-29.502506,normal
-39.001778,-26.368088,normal
89.650085,-58.542118,normal
-31.831041,-91.65636,normal
43.26074,50.25114,normal
-9.024063,-25.25543,normal
-1.95622,-25.955782,normal
-108.50315,-0.5125763,normal
52.1627,-20.491768,normal
16.509247,-72.71459,normal
-15.29856,9.711675,normal
-33.81166,-24.313496,normal
15.620829,-9.73626,normal
-35.25229,-70.32642,normal
-96.28145,1.2721719,normal
-41.850304,-31.818874,normal
-11.199916,-68.75056,normal
42.35053,62.78587,normal
13.942435,64.78508,normal
57.723686,11.748452,normal
3.8058848,-103.46494,normal
29.22496,-34.263527,normal
-25.180376,63.446285,normal
15.818506,-9.368318,normal
92.66687,-38.02166,normal
40.033176,63.61455,normal
41.469654,63.3091,normal
-78.505486,0.4162625,normal
-53.658115,-25.820215,normal
-0.91350085,61.34099,normal
-50.800117,-63.80232,normal
22.988037,-92.25597,normal
32.45479,21.947407,normal
18.517056,54.041977,normal
-7.813209,-23.84668,normal
51.812454,-23.006123,normal
-50.452156,13.709848,normal
-98.54302,-49.72088,normal
-31.11726,79.06545,normal
-97.64914,1.6471348,normal
53.616802,-32.2303,normal
-32.382378,-35.748634,normal
45.714058,-57.475655,normal
-11.610683,-31.351341,normal
25.84909,-28.170162,normal
-65.04088,-14.686154,normal
9.748919,-61.90251,normal
2.691499,-40.632755,normal
-3.5634232,-105.56132,normal
10.822005,9.904909,normal
24.479525,-11.501078,normal
19.032242,-117.94962,normal
-70.7373,25.064953,normal
17.743599,-50.936134,normal
73.91942,-27.718504,normal
100.30049,-26.516191,normal
23.882895,-30.23343,normal
-103.162865,23.730404,normal
-96.51401,31.248777,normal
-32.464252,9.496206,normal
-51.825966,14.213722,normal
-45.993275,41.984074,normal
23.463953,-27.974142,normal
-14.001158,106.33295,normal
-16.501982,4.797695,normal
-116.759224,26.567307,normal
37.819534,-9.389197,normal
-6.384553,-29.08884,normal
46.232216,-33.36676,normal
61.76965,-70.4401,normal
-6.151048,-65.56315,normal
81.513016,35.39997,normal
-23.112915,64.540276,normal
-36.901752,12.268117,normal
75.237206,47.839527,normal
-63.80775,-7.8799596,normal
-40.176807,29.592947,normal
109.26782,24.996899,normal
34.897667,49.655308,normal
-29.593908,-28.139385,normal
61.00769,-64.612,normal
-103.162865,23.730404,normal
57.226505,-88.66281,normal
20.25877,-26.408056,normal
-53.658115,-25.820215,normal
83.705025,37.791145,normal
-32.63487,-33.869713,normal
-33.597378,-55.682644,normal
-96.28145,1.2721719,normal
-10.424157,-103.96013,normal
48.766907,-32.34737,normal
-37.01013,-56.3616,normal
-38.979023,50.62144,normal
18.987164,-10.266188,normal
5.7213244,14.040398,normal
-72.934814,49.29606,normal
14.009455,70.28295,normal
-45.158726,-58.147766,normal
11.487043,-89.13001,normal
-20.73715,-35.59953,normal
-70.7373,25.064953,normal
25.561563,48.213276,normal
65.12965,54.232143,normal
65.04738,47.263058,normal
27.190762,-15.692934,normal
-33.183975,-25.37605,normal
65.04342,43.276497,normal
14.621879,44.46898,normal
-48.070347,23.734034,normal
21.251099,2.3488126,normal
-1.8629781,20.59187,normal
70.05834,63.791435,normal
-99.45377,50.94902,normal
-49.12721,-1.0248309,normal
22.678782,28.895592,normal
-32.493366,65.011665,normal
-36.115402,90.56647,normal
92.497406,-4.0271897,normal
57.226505,-88.66281,normal
87.21224,34.564762,normal
-108.78869,-10.639333,normal
1.6074214,-9.768055,normal
-33.119267,23.944803,normal
15.059175,62.57405,normal
30.777536,-85.34972,normal
-35.33031,45.027172,normal
-25.36437,57.74484,normal
-86.9516,26.421036,normal
90.30814,-61.381783,normal
67.87037,60.66922,normal
-5.0369883,55.278526,normal
3.1011915,-40.081696,normal
-57.0924,24.2476,normal
12.143626,12.877937,normal
-19.002975,-100.843185,normal
19.801939,65.21014,normal
-41.17595,56.929527,normal
20.690119,-93.71975,normal
-40.17162,29.587973,normal
81.07183,-57.54886,normal
21.915638,-75.05602,normal
86.6199,-47.365322,normal
65.44084,-67.29937,normal
-76.30451,-60.579628,normal
-11.474585,-29.757221,normal
-9.026933,94.486755,normal
66.06952,-66.587715,normal
-16.057487,-0.9031025,normal
90.272545,-3.109118,normal
27.04372,61.231663,normal
-41.25903,56.53451,normal
-48.253937,-0.94360995,normal
-39.703533,-83.839,normal
-25.816553,-54.215683,normal
-10.841968,-2.8281002,normal
-106.5368,11.832372,normal
15.2999,57.59904,normal
-55.108593,-5.772343,normal
-19.626942,103.302124,normal
-59.522507,67.969246,normal
2.6613066,68.857,normal
86.84532,-47.137356,normal
36.134007,42.01531,normal
78.55589,45.6955,normal
-78.505486,0.4162625,normal
53.672077,27.916359,normal
-68.74485,-29.382421,normal
1.8072059,30.36263,normal
-18.4309,95.31777,normal
-33.19714,9.2160845,normal
57.226505,-88.66281,normal
-1.5385573,-20.19576,normal
-5.8516893,55.524097,normal
28.258179,-73.90497,normal
23.363392,-16.588945,normal
-25.251009,-31.514418,normal
49.45867,2.063046,normal
-0.9886969,39.35871,normal
40.432755,-48.88519,normal
9.733841,59.67823,normal
-85.36113,26.226599,normal
-65.853935,-12.457459,normal
-70.831764,-17.22237,normal
-36.812843,-26.160746,normal
57.226505,-88.66281,normal
39.18194,49.332886,normal
-84.7971,-15.777955,normal
34.347378,19.945082,normal
-34.925392,-27.787752,normal
64.94899,52.916508,normal
-20.365177,-100.864975,normal
-58.250156,66.98845,normal
2.61222,-75.384926,normal
53.757927,-7.0365157,normal
-96.28145,1.2721719,normal
95.568794,-20.532246,normal
-86.34258,25.994856,normal
-29.338686,4.820578,normal
57.226505,-88.66281,normal
-12.521482,-103.392166,normal
-62.194935,54.87794,normal
49.40418,1.5905955,normal
38.703144,12.373965,normal
14.428271,-40.243927,normal
-45.50388,40.919388,normal
-38.49819,51.175537,normal
14.359087,-40.275597,normal
105.30812,5.5979986,normal
-20.861544,57.112755,normal
8.017115,-101.462204,normal
17.743612,-50.9361,normal
-7.785863,94.573814,normal
-9.319773,66.15221,normal
6.3698916,49.68887,normal
-30.078028,-93.114044,normal
-12.865095,12.99731,normal
-67.71683,-28.78927,normal
75.137596,50.30129,normal
18.088442,-117.31271,normal
-21.667898,2.940697,normal
16.05355,-9.528074,normal
27.083847,24.804996,normal
18.13822,-117.24129,normal
-53.658115,-25.820215,normal
-28.524076,-54.01847,normal
38.145267,12.82449,normal
-21.40245,-33.127537,normal
-46.349167,21.868294,normal
81.83706,-21.277935,normal
-108.78869,-10.639333,normal
-42.711864,-10.869062,normal
27.040316,62.449184,normal
24.18583,31.598774,normal
-26.237843,-90.78139,normal
25.334627,-90.50782,normal
45.114826,43.652107,normal
-130.58218,-26.004093,normal
8.030696,90.95974,normal
-52.571575,-25.000546,normal
26.090485,49.45973,normal
24.236362,70.62818,normal
17.789885,69.52153,normal
80.28114,-30.481758,normal
-26.248358,-54.464085,normal
33.5807,21.028355,normal
-93.30898,-43.42138,normal
-37.533962,8.092556,normal
3.4464462,-75.4362,normal
5.8977966,89.2579,normal
1.1746805,5.8795905,normal
23.522337,48.506935,normal
23.593601,-29.86039,normal
-5.170625,-61.407654,normal
-14.585217,65.1467,normal
54.028343,-7.060052,normal
-86.70155,26.178299,normal
-33.507393,-10.459738,normal
9.5914755,53.16547,normal
65.235,42.6619,normal
-34.679333,-55.94737,normal
-0.8263701,20.221746,normal
0.7528973,-83.203255,normal
-63.973026,-8.029607,normal
-39.919254,7.773245,normal
-37.97277,50.86968,normal
-46.500404,60.668114,normal
58.483067,-19.328238,normal
-73.5719,-51.229004,normal
18.492714,-35.52045,normal
-69.23996,94.12397,normal
39.09479,38.430622,normal
8.030696,90.95974,normal
-22.69409,2.1783547,normal
-32.493336,65.01168,normal
-7.6313615,72.423454,normal
65.85044,-67.45365,normal
39.50055,-47.99669,normal
-9.870037,-104.134315,normal
-18.972008,3.3735206,normal
52.779945,-30.35339,normal
-15.382203,9.219798,normal
88.50969,-53.652397,normal
-5.4328656,55.353115,normal
-61.40783,55.016083,normal
-35.11003,-69.84748,normal
-39.90131,-31.076138,normal
34.137196,21.221283,normal
3.705255,-84.85298,normal
-14.908142,7.8618355,normal
-19.687174,31.145174,normal
42.918262,-54.324043,normal
-18.435923,65.452324,normal
-31.3652,64.40084,normal
28.65688,-33.260216,normal
46.03652,-32.074146,normal
-16.556799,-54.819054,normal
-24.554327,-17.880138,normal
-91.33005,35.55876,normal
3.2690086,89.479,normal
73.90589,-27.723753,normal
94.838425,-38.008118,normal
-33.87696,-89.444046,normal
81.34495,41.554634,normal
65.37133,42.209236,normal
0.72559303,-52.229618,normal
-81.4621,81.50802,normal
20.594961,-19.294971,normal
-35.056194,-69.539925,normal
5.29045,12.777366,normal
23.804499,39.976955,normal
38.155193,63.56389,normal
72.218185,58.809143,normal
64.47845,50.9055,normal
1.3533182,10.003431,normal
26.946404,63.158676,normal
21.254145,-9.70205,normal
57.226505,-88.66281,normal
12.103411,43.72842,normal
-67.4983,-27.614286,normal
1.9608849,35.325527,normal
-108.78869,-10.639333,normal
-88.677795,-74.8516,normal
-107.3243,-49.998028,normal
85.66565,34.078743,normal
30.789597,-10.15664,normal
4.613374,32.948853,normal
-58.024185,68.81678,normal
-98.83649,-22.243734,normal
-73.5719,-51.229004,normal
5.2925553,-102.77171,normal
8.1038,62.66016,normal
-20.663641,23.921835,normal
29.096575,-22.340748,normal
-30.077854,-93.11401,normal
18.49527,-95.094406,normal
-45.055984,41.26737,normal
-38.512466,-39.15615,normal
-35.248905,90.65579,normal
-65.87012,-9.7837515,normal
-86.38897,-15.67423,normal
-51.063904,-66.700966,normal
60.438225,-67.47694,normal
-2.9943948,-14.793718,normal
-54.67164,-26.50403,normal
-85.6366,-17.196564,normal
26.31985,25.952356,normal
-17.77045,60.923542,normal
-1.6631417,-24.868332,normal
-10.704611,-30.43328,normal
25.879692,-35.21571,normal
23.04959,-19.535421,normal
37.05096,45.308903,normal
24.320822,-23.836325,normal
-96.73436,-0.38086894,normal
-9.415548,-44.95804,normal
48.52945,2.6650908,normal
109.73968,26.288013,normal
-50.56852,-70.590225,normal
76.81995,48.287827,normal
56.40769,29.306753,normal
68.39694,58.543312,normal
38.031918,37.734287,normal
-96.15091,-29.547184,normal
21.375002,-34.0285,normal
-88.36794,-55.21034,normal
26.178223,46.790882,normal
8.400883,37.546734,normal
-66.13671,-30.300156,normal
-78.67543,-41.824463,normal
-7.181922,-2.2893991,normal
16.93581,-50.803684,normal
57.226505,-88.66281,normal
-64.84488,-55.789745,normal
-8.813198,14.617201,normal
78.99127,-28.9573,normal
5.652854,49.67863,normal
-58.320038,67.71666,normal
3.6295671,71.17169,normal
-45.95416,40.98398,normal
-20.144207,-25.576584,normal
-106.5368,11.832372,normal
-25.923605,-91.400795,normal
-35.291042,9.038334,normal
19.453941,-33.056408,normal
29.58379,-51.1703,normal
-36.13728,-27.595392,normal
-67.71683,-28.78927,normal
31.206163,-23.608488,normal
82.12196,35.581047,normal
-25.976042,-14.756622,normal
23.783361,44.252525,normal
26.930466,-24.462269,normal
6.543685,-102.157555,normal
10.752074,-19.640505,normal
0.12153903,-49.657104,normal
19.989082,3.1197715,normal
-33.259617,-21.949287,normal
-85.15644,44.776615,normal
20.28493,-19.076532,normal
-2.5428898,30.349018,normal
8.281869,-24.581772,normal
20.495367,50.968925,normal
31.615166,-11.963297,normal
22.049797,-29.492054,normal
-34.12069,89.154305,normal
-45.691463,-78.42557,normal
8.211818,-24.552824,normal
-96.15091,-29.547184,normal
65.99823,-46.83538,normal
-27.705578,-54.180054,normal
-47.615307,21.402449,normal
-66.241135,42.825687,normal
90.29809,-3.1244884,normal
-36.40965,29.621405,normal
-57.14553,34.041206,normal
21.813147,-93.02127,normal
43.769733,41.13434,normal
19.935854,3.1839058,normal
-16.87064,66.15538,normal
-85.93776,25.975124,normal
-3.977203,70.36926,normal
74.20231,-13.43183,normal
-50.17871,-71.98372,normal
57.226505,-88.66281,normal
-72.934814,49.29606,normal
67.87043,60.66912,normal
6.535228,91.329445,normal
-55.00166,-25.856249,normal
1.0127026,-52.08019,normal
68.83836,37.113388,normal
20.491114,33.308758,normal
97.73009,-4.102972,normal
-67.4983,-27.614286,normal
-46.206184,76.17032,normal
0.4492915,-82.80673,normal
-51.06932,-66.75061,normal
72.99926,35.203987,normal
-3.5215814,67.60506,normal
42.937286,-54.31625,normal
-31.365282,64.40083,normal
-31.749002,-26.367472,normal
-22.51913,-56.33607,normal
-19.980371,6.7983737,normal
-80.26176,0.6292491,normal
-2.5620177,-27.908672,normal
-24.849308,86.42579,normal
4.2234664,39.031128,normal
-11.084664,-103.771255,normal
49.00439,-24.440681,normal
-50.184433,-62.638897,normal
65.70925,-66.5329,normal
51.798916,-30.466915,normal
17.525333,90.421234,normal
